country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,36.0,0.0,,,,2020-09-25
CH,Uri,UR,141.0,7.0,,1.0,,2020-09-25
CH,Nidwalden,NW,144.0,3.0,,1.0,1.0,2020-09-25
CH,Appenzell Ausserrhoden,AR,165.0,3.0,,2.0,0.0,2020-09-25
CH,Glarus,GL,178.0,13.0,,1.0,0.0,2020-09-25
CH,Schaffhausen,SH,188.0,8.0,,0.0,0.0,2020-09-25
CH,Jura,JU,306.0,7.0,,4.0,0.0,2020-09-25
CH,Zug,ZG,429.0,9.0,,3.0,0.0,2020-09-25
CH,Schwyz,SZ,565.0,25.0,,,,2020-09-25
CH,Thurgau,TG,705.0,19.0,,4.0,1.0,2020-09-25
CH,Solothurn,SO,846.0,18.0,,3.0,,2020-09-25
CH,Grisons,GR,1073.0,50.0,,3.0,0.0,2020-09-25
CH,Neuchâtel,NE,1079.0,88.0,,1.0,1.0,2020-09-25
CH,Basel-Landschaft,BL,1170.0,37.0,,1.0,0.0,2020-09-25
CH,Lucerne,LU,1180.0,23.0,,8.0,1.0,2020-09-25
CH,Basel-Stadt,BS,1302.0,54.0,,0.0,0.0,2020-09-25
CH,St. Gallen,SG,1614.0,,,,,2020-09-25
CH,Fribourg,FR,2347.0,102.0,,9.0,3.0,2020-09-25
CH,Aargau,AG,2585.0,54.0,,14.0,3.0,2020-09-25
CH,Valais,VS,2623.0,156.0,,25.0,0.0,2020-09-25
CH,Berne,BE,3332.0,101.0,,20.0,3.0,2020-09-25
CH,Ticino,TI,3634.0,350.0,,3.0,0.0,2020-09-25
CH,Zürich,ZH,7673.0,146.0,,33.0,10.0,2020-09-25
CH,Geneva,GE,8236.0,293.0,,23.0,2.0,2020-09-25
CH,Vaud,VD,10188.0,317.0,,45.0,6.0,2020-09-25
CH,,,51858.0,1924.0,72603.0,212.0,34.0,2020-09-25
CH,Obwalden,OW,,,,,,2020-09-25
