country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,25.0,0.0,,,,2020-07-17
CH,Obwalden,OW,88.0,0.0,,0.0,,2020-07-17
CH,Schaffhausen,SH,100.0,7.0,,7.0,0.0,2020-07-17
CH,Appenzell Ausserrhoden,AR,107.0,3.0,,0.0,0.0,2020-07-17
CH,Nidwalden,NW,127.0,3.0,,0.0,0.0,2020-07-17
CH,Glarus,GL,136.0,13.0,,0.0,,2020-07-17
CH,Jura,JU,259.0,,,1.0,0.0,2020-07-17
CH,Zug,ZG,259.0,9.0,,5.0,0.0,2020-07-17
CH,Schwyz,SZ,374.0,24.0,,,,2020-07-17
CH,Thurgau,TG,427.0,18.0,,4.0,1.0,2020-07-17
CH,Solothurn,SO,500.0,17.0,,,,2020-07-17
CH,Lucerne,LU,813.0,20.0,,6.0,4.0,2020-07-17
CH,Grisons,GR,853.0,50.0,,1.0,0.0,2020-07-17
CH,Basel-Landschaft,BL,901.0,35.0,,3.0,0.0,2020-07-17
CH,Basel-Stadt,BS,1022.0,50.0,,,,2020-07-17
CH,Fribourg,FR,1284.0,85.0,,2.0,1.0,2020-07-17
CH,Aargau,AG,1440.0,47.0,,,,2020-07-17
CH,Berne,BE,2024.0,97.0,,4.0,3.0,2020-07-17
CH,Valais,VS,2101.0,153.0,,7.0,1.0,2020-07-17
CH,Ticino,TI,3393.0,350.0,,4.0,2.0,2020-07-17
CH,Zürich,ZH,4209.0,133.0,,26.0,,2020-07-17
CH,,,33445.0,1969.0,37875.0,110.0,23.0,2020-07-17
CH,Geneva,GE,,,,,,2020-07-17
CH,Neuchâtel,NE,,,,2.0,1.0,2020-07-17
CH,St. Gallen,SG,,,,,,2020-07-17
CH,Uri,UR,,,,,,2020-07-17
CH,Vaud,VD,,,,,,2020-07-17
