country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Obwalden,OW,88.0,0.0,,0.0,,2020-07-16
CH,Schaffhausen,SH,98.0,7.0,,4.0,0.0,2020-07-16
CH,Appenzell Ausserrhoden,AR,106.0,3.0,,1.0,0.0,2020-07-16
CH,Uri,UR,111.0,7.0,,0.0,,2020-07-16
CH,Nidwalden,NW,127.0,3.0,,0.0,0.0,2020-07-16
CH,Glarus,GL,135.0,13.0,,0.0,,2020-07-16
CH,Jura,JU,259.0,,,1.0,0.0,2020-07-16
CH,Zug,ZG,259.0,9.0,,3.0,0.0,2020-07-16
CH,Schwyz,SZ,373.0,24.0,,,,2020-07-16
CH,Thurgau,TG,423.0,18.0,,4.0,1.0,2020-07-16
CH,Solothurn,SO,499.0,17.0,,,,2020-07-16
CH,Neuchâtel,NE,761.0,,,1.0,0.0,2020-07-16
CH,Lucerne,LU,807.0,20.0,,5.0,4.0,2020-07-16
CH,Grisons,GR,852.0,50.0,,1.0,0.0,2020-07-16
CH,Basel-Landschaft,BL,898.0,35.0,,2.0,0.0,2020-07-16
CH,St. Gallen,SG,932.0,39.0,,,,2020-07-16
CH,Basel-Stadt,BS,1018.0,50.0,,5.0,2.0,2020-07-16
CH,Fribourg,FR,1282.0,85.0,,2.0,1.0,2020-07-16
CH,Aargau,AG,1430.0,47.0,,,,2020-07-16
CH,Berne,BE,2013.0,97.0,,,,2020-07-16
CH,Valais,VS,2103.0,153.0,,7.0,1.0,2020-07-16
CH,Ticino,TI,3390.0,350.0,,4.0,2.0,2020-07-16
CH,Zürich,ZH,4180.0,134.0,,23.0,,2020-07-16
CH,Geneva,GE,5499.0,295.0,,4.0,0.0,2020-07-16
CH,Vaud,VD,5787.0,424.0,,7.0,2.0,2020-07-16
CH,,,33455.0,1970.0,48570.0,99.0,19.0,2020-07-16
CH,Appenzell Innerrhoden,AI,,,,,,2020-07-16
