country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,638.0,15.0,,,,2020-12-17
CH,Uri,UR,1177.0,32.0,,8.0,,2020-12-17
CH,Obwalden,OW,1218.0,26.0,,5.0,,2020-12-17
CH,Nidwalden,NW,1235.0,12.0,,4.0,3.0,2020-12-17
CH,Glarus,GL,1335.0,33.0,,5.0,,2020-12-17
CH,Appenzell Ausserrhoden,AR,2116.0,32.0,,18.0,1.0,2020-12-17
CH,Schaffhausen,SH,2565.0,44.0,,13.0,4.0,2020-12-17
CH,Zug,ZG,4220.0,54.0,,20.0,4.0,2020-12-17
CH,Schwyz,SZ,6474.0,120.0,,,,2020-12-17
CH,Basel-Stadt,BS,7092.0,121.0,,132.0,18.0,2020-12-17
CH,Solothurn,SO,8921.0,152.0,,60.0,12.0,2020-12-17
CH,Basel-Landschaft,BL,9219.0,120.0,,51.0,4.0,2020-12-17
CH,Thurgau,TG,9643.0,149.0,,65.0,17.0,2020-12-17
CH,Ticino,TI,19963.0,682.0,,294.0,38.0,2020-12-17
CH,Berne,BE,37031.0,531.0,,270.0,56.0,2020-12-17
CH,Zürich,ZH,58986.0,666.0,,418.0,103.0,2020-12-17
CH,,,392745.0,6470.0,238769.0,2542.0,461.0,2020-12-17
CH,Aargau,AG,,,,,,2020-12-17
CH,Fribourg,FR,,,,,,2020-12-17
CH,Geneva,GE,,,,-17.0,17.0,2020-12-17
CH,Grisons,GR,,,,,,2020-12-17
CH,Jura,JU,,,,,,2020-12-17
CH,Lucerne,LU,,,,,,2020-12-17
CH,Neuchâtel,NE,,,,,,2020-12-17
CH,St. Gallen,SG,,,,,,2020-12-17
CH,Vaud,VD,,,,,,2020-12-17
CH,Valais,VS,,,,,,2020-12-17
