country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Obwalden,OW,94.0,0.0,,0.0,,2020-08-04
CH,Appenzell Ausserrhoden,AR,110.0,3.0,,0.0,0.0,2020-08-04
CH,Uri,UR,117.0,7.0,,0.0,,2020-08-04
CH,Schaffhausen,SH,124.0,8.0,,4.0,2.0,2020-08-04
CH,Nidwalden,NW,129.0,3.0,,1.0,0.0,2020-08-04
CH,Glarus,GL,142.0,13.0,,0.0,,2020-08-04
CH,Jura,JU,260.0,7.0,,1.0,0.0,2020-08-04
CH,Zug,ZG,296.0,9.0,,2.0,,2020-08-04
CH,Schwyz,SZ,408.0,25.0,,,,2020-08-04
CH,Thurgau,TG,472.0,19.0,,2.0,0.0,2020-08-04
CH,Solothurn,SO,536.0,18.0,,3.0,,2020-08-04
CH,Neuchâtel,NE,788.0,83.0,,1.0,0.0,2020-08-04
CH,Lucerne,LU,892.0,20.0,,14.0,5.0,2020-08-04
CH,Grisons,GR,934.0,50.0,,1.0,0.0,2020-08-04
CH,Basel-Landschaft,BL,973.0,35.0,,1.0,1.0,2020-08-04
CH,St. Gallen,SG,1025.0,40.0,,,,2020-08-04
CH,Basel-Stadt,BS,1073.0,52.0,,8.0,1.0,2020-08-04
CH,Fribourg,FR,1360.0,85.0,,1.0,1.0,2020-08-04
CH,Aargau,AG,1635.0,50.0,,14.0,6.0,2020-08-04
CH,Berne,BE,2151.0,97.0,,,,2020-08-04
CH,Valais,VS,2163.0,153.0,,4.0,1.0,2020-08-04
CH,Ticino,TI,3442.0,350.0,,2.0,0.0,2020-08-04
CH,Zürich,ZH,4587.0,137.0,,35.0,,2020-08-04
CH,Vaud,VD,6104.0,425.0,,14.0,5.0,2020-08-04
CH,Geneva,GE,6149.0,296.0,,20.0,1.0,2020-08-04
CH,,,35989.0,1985.0,58680.0,152.0,29.0,2020-08-04
CH,Appenzell Innerrhoden,AI,,,,,,2020-08-04
