country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,28.0,0.0,,,,2020-09-16
CH,Obwalden,OW,109.0,0.0,,0.0,,2020-09-16
CH,Nidwalden,NW,139.0,3.0,,1.0,1.0,2020-09-16
CH,Uri,UR,139.0,7.0,,0.0,,2020-09-16
CH,Glarus,GL,169.0,13.0,,0.0,0.0,2020-09-16
CH,Schaffhausen,SH,178.0,8.0,,0.0,0.0,2020-09-16
CH,Jura,JU,287.0,7.0,,3.0,0.0,2020-09-16
CH,Zug,ZG,409.0,9.0,,1.0,0.0,2020-09-16
CH,Schwyz,SZ,541.0,25.0,,,,2020-09-16
CH,Thurgau,TG,662.0,19.0,,3.0,2.0,2020-09-16
CH,Solothurn,SO,776.0,18.0,,2.0,,2020-09-16
CH,Neuchâtel,NE,1007.0,86.0,,3.0,1.0,2020-09-16
CH,Grisons,GR,1055.0,50.0,,1.0,0.0,2020-09-16
CH,Lucerne,LU,1123.0,23.0,,6.0,0.0,2020-09-16
CH,Basel-Landschaft,BL,1147.0,36.0,,3.0,0.0,2020-09-16
CH,Basel-Stadt,BS,1279.0,54.0,,4.0,1.0,2020-09-16
CH,St. Gallen,SG,1482.0,41.0,,9.0,1.0,2020-09-16
CH,Fribourg,FR,2175.0,95.0,,17.0,1.0,2020-09-16
CH,Aargau,AG,2436.0,53.0,,6.0,2.0,2020-09-16
CH,Valais,VS,2506.0,156.0,,16.0,0.0,2020-09-16
CH,Berne,BE,2947.0,99.0,,12.0,2.0,2020-09-16
CH,Ticino,TI,3596.0,350.0,,1.0,0.0,2020-09-16
CH,Zürich,ZH,7139.0,145.0,,25.0,11.0,2020-09-16
CH,Geneva,GE,7802.0,291.0,,23.0,1.0,2020-09-16
CH,Vaud,VD,9226.0,310.0,,47.0,3.0,2020-09-16
CH,,,48508.0,1901.0,72603.0,186.0,26.0,2020-09-16
CH,Appenzell Ausserrhoden,AR,,,,,,2020-09-16
