country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Uri,UR,1030.0,29.0,,8.0,,2020-12-08
CH,Nidwalden,NW,1054.0,10.0,,4.0,1.0,2020-12-08
CH,Glarus,GL,1083.0,22.0,,12.0,,2020-12-08
CH,Appenzell Ausserrhoden,AR,1859.0,30.0,,26.0,2.0,2020-12-08
CH,Schaffhausen,SH,2179.0,39.0,,23.0,3.0,2020-12-08
CH,Jura,JU,3902.0,96.0,,16.0,3.0,2020-12-08
CH,Schwyz,SZ,5617.0,110.0,,,,2020-12-08
CH,Grisons,GR,5969.0,107.0,,33.0,9.0,2020-12-08
CH,Basel-Stadt,BS,6158.0,94.0,,132.0,18.0,2020-12-08
CH,Solothurn,SO,7353.0,104.0,,67.0,12.0,2020-12-08
CH,Basel-Landschaft,BL,7803.0,89.0,,53.0,8.0,2020-12-08
CH,Thurgau,TG,7885.0,122.0,,55.0,22.0,2020-12-08
CH,Neuchâtel,NE,10274.0,,,106.0,5.0,2020-12-08
CH,Ticino,TI,17569.0,602.0,,317.0,36.0,2020-12-08
CH,Fribourg,FR,21396.0,366.0,,72.0,18.0,2020-12-08
CH,Berne,BE,32204.0,462.0,,257.0,56.0,2020-12-08
CH,Zürich,ZH,50992.0,511.0,,404.0,87.0,2020-12-08
CH,,,352472.0,5608.0,237692.0,2732.0,475.0,2020-12-08
CH,Aargau,AG,,,,,,2020-12-08
CH,Appenzell Innerrhoden,AI,,,,,,2020-12-08
CH,Geneva,GE,,,,202.0,21.0,2020-12-08
CH,Lucerne,LU,,,,,,2020-12-08
CH,Obwalden,OW,,,,,,2020-12-08
CH,St. Gallen,SG,,,,,,2020-12-08
CH,Vaud,VD,,,,,,2020-12-08
CH,Valais,VS,,,,,,2020-12-08
CH,Zug,ZG,,,,,,2020-12-08
