country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Nidwalden,NW,124.0,3.0,,0.0,0.0,2020-06-28
CH,Jura,JU,211.0,7.0,,1.0,0.0,2020-06-28
CH,Zug,ZG,221.0,9.0,,0.0,0.0,2020-06-28
CH,Schwyz,SZ,323.0,23.0,,,,2020-06-28
CH,Thurgau,TG,394.0,18.0,,2.0,0.0,2020-06-28
CH,Neuchâtel,NE,746.0,83.0,,2.0,0.0,2020-06-28
CH,Lucerne,LU,752.0,20.0,,,,2020-06-28
CH,St. Gallen,SG,822.0,,,,,2020-06-28
CH,Grisons,GR,834.0,50.0,,0.0,0.0,2020-06-28
CH,Basel-Landschaft,BL,895.0,35.0,,0.0,0.0,2020-06-28
CH,Basel-Stadt,BS,985.0,50.0,,1.0,1.0,2020-06-28
CH,Fribourg,FR,1219.0,85.0,,0.0,,2020-06-28
CH,Aargau,AG,1271.0,48.0,,,,2020-06-28
CH,Berne,BE,1931.0,97.0,,1.0,0.0,2020-06-28
CH,Valais,VS,2007.0,153.0,,9.0,1.0,2020-06-28
CH,Ticino,TI,3327.0,350.0,,4.0,0.0,2020-06-28
CH,Zürich,ZH,3756.0,130.0,,8.0,,2020-06-28
CH,Geneva,GE,5393.0,291.0,,5.0,,2020-06-28
CH,Vaud,VD,5560.0,302.0,,13.0,3.0,2020-06-28
CH,,,31736.0,1839.0,37875.0,80.0,12.0,2020-06-28
CH,Appenzell Innerrhoden,AI,,,,,,2020-06-28
CH,Appenzell Ausserrhoden,AR,,,,,,2020-06-28
CH,Glarus,GL,,,,,,2020-06-28
CH,Obwalden,OW,,,,,,2020-06-28
CH,Schaffhausen,SH,,,,,,2020-06-28
CH,Solothurn,SO,,,,,,2020-06-28
CH,Uri,UR,,,,,,2020-06-28
