country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,25.0,0.0,,,,2020-05-20
CH,Schaffhausen,SH,78.0,6.0,,7.0,1.0,2020-05-20
CH,Obwalden,OW,82.0,0.0,,0.0,,2020-05-20
CH,Uri,UR,93.0,7.0,,0.0,,2020-05-20
CH,Appenzell Ausserrhoden,AR,99.0,3.0,,1.0,1.0,2020-05-20
CH,Nidwalden,NW,123.0,3.0,,0.0,0.0,2020-05-20
CH,Glarus,GL,128.0,12.0,,2.0,,2020-05-20
CH,Zug,ZG,199.0,8.0,,0.0,0.0,2020-05-20
CH,Jura,JU,203.0,7.0,,3.0,2.0,2020-05-20
CH,Schwyz,SZ,307.0,23.0,,,,2020-05-20
CH,Thurgau,TG,379.0,18.0,,6.0,4.0,2020-05-20
CH,Solothurn,SO,436.0,16.0,,,,2020-05-20
CH,Neuchâtel,NE,722.0,,,7.0,1.0,2020-05-20
CH,Lucerne,LU,732.0,20.0,,19.0,3.0,2020-05-20
CH,St. Gallen,SG,807.0,36.0,,11.0,1.0,2020-05-20
CH,Grisons,GR,825.0,48.0,,4.0,,2020-05-20
CH,Basel-Landschaft,BL,838.0,35.0,,3.0,0.0,2020-05-20
CH,Basel-Stadt,BS,976.0,50.0,,,,2020-05-20
CH,Fribourg,FR,1152.0,84.0,,12.0,4.0,2020-05-20
CH,Aargau,AG,1194.0,44.0,,11.0,2.0,2020-05-20
CH,Berne,BE,1867.0,96.0,,24.0,3.0,2020-05-20
CH,Valais,VS,1933.0,151.0,,33.0,5.0,2020-05-20
CH,Ticino,TI,3287.0,344.0,,53.0,4.0,2020-05-20
CH,Zürich,ZH,3589.0,128.0,,29.0,,2020-05-20
CH,Geneva,GE,5125.0,278.0,33499.0,166.0,3.0,2020-05-20
CH,Vaud,VD,5424.0,406.0,,52.0,13.0,2020-05-20
CH,,,30623.0,1906.0,34141.0,463.0,50.0,2020-05-20
