country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Nidwalden,NW,473.0,4.0,,7.0,2.0,2020-10-31
CH,Zug,ZG,1776.0,11.0,,33.0,4.0,2020-10-31
CH,Jura,JU,1986.0,36.0,,81.0,5.0,2020-10-31
CH,Grisons,GR,2465.0,53.0,,34.0,6.0,2020-10-31
CH,Basel-Stadt,BS,2576.0,54.0,,60.0,13.0,2020-10-31
CH,Basel-Landschaft,BL,2789.0,41.0,,32.0,6.0,2020-10-31
CH,Schwyz,SZ,3142.0,53.0,,,,2020-10-31
CH,Thurgau,TG,3170.0,38.0,,38.0,6.0,2020-10-31
CH,Neuchâtel,NE,5106.0,108.0,,97.0,14.0,2020-10-31
CH,Ticino,TI,7660.0,364.0,,165.0,11.0,2020-10-31
CH,Aargau,AG,7791.0,77.0,,,,2020-10-31
CH,St. Gallen,SG,8125.0,,,,,2020-10-31
CH,Fribourg,FR,9909.0,136.0,,146.0,17.0,2020-10-31
CH,Berne,BE,13584.0,128.0,,,,2020-10-31
CH,Valais,VS,14021.0,237.0,,236.0,23.0,2020-10-31
CH,Geneva,GE,21958.0,323.0,,456.0,16.0,2020-10-31
CH,Zürich,ZH,22977.0,189.0,,237.0,39.0,2020-10-31
CH,Vaud,VD,26685.0,353.0,,422.0,54.0,2020-10-31
CH,,,166161.0,2365.0,188589.0,2706.0,299.0,2020-10-31
CH,Appenzell Innerrhoden,AI,,,,,,2020-10-31
CH,Appenzell Ausserrhoden,AR,,,,,,2020-10-31
CH,Glarus,GL,,,,,1.0,2020-10-31
CH,Lucerne,LU,,,,,,2020-10-31
CH,Obwalden,OW,,,,,,2020-10-31
CH,Schaffhausen,SH,,,,,,2020-10-31
CH,Solothurn,SO,,,,,,2020-10-31
CH,Uri,UR,,,,,,2020-10-31
