country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Nidwalden,NW,1037.0,10.0,,5.0,2.0,2020-12-06
CH,Obwalden,OW,1088.0,26.0,,6.0,,2020-12-06
CH,Zug,ZG,3641.0,37.0,,22.0,3.0,2020-12-06
CH,Jura,JU,3858.0,92.0,,19.0,4.0,2020-12-06
CH,Schwyz,SZ,5464.0,105.0,,,,2020-12-06
CH,Grisons,GR,5757.0,105.0,,39.0,8.0,2020-12-06
CH,Basel-Stadt,BS,6010.0,91.0,,133.0,20.0,2020-12-06
CH,Basel-Landschaft,BL,7463.0,82.0,,56.0,6.0,2020-12-06
CH,Thurgau,TG,7801.0,122.0,,56.0,23.0,2020-12-06
CH,Neuchâtel,NE,10159.0,248.0,,106.0,6.0,2020-12-06
CH,Lucerne,LU,11578.0,123.0,,,,2020-12-06
CH,Ticino,TI,17258.0,589.0,,313.0,38.0,2020-12-06
CH,Aargau,AG,19309.0,234.0,,,,2020-12-06
CH,St. Gallen,SG,19546.0,306.0,,169.0,28.0,2020-12-06
CH,Fribourg,FR,21217.0,361.0,,71.0,16.0,2020-12-06
CH,Valais,VS,23259.0,528.0,,118.0,22.0,2020-12-06
CH,Berne,BE,31538.0,447.0,,,,2020-12-06
CH,Geneva,GE,37384.0,588.0,,221.0,21.0,2020-12-06
CH,Zürich,ZH,49473.0,485.0,,350.0,80.0,2020-12-06
CH,Vaud,VD,50518.0,677.0,,380.0,81.0,2020-12-06
CH,,,346520.0,5473.0,237165.0,2654.0,484.0,2020-12-06
CH,Appenzell Innerrhoden,AI,,,,,,2020-12-06
CH,Appenzell Ausserrhoden,AR,,,,,,2020-12-06
CH,Glarus,GL,,,,,,2020-12-06
CH,Schaffhausen,SH,,,,,,2020-12-06
CH,Solothurn,SO,,,,,,2020-12-06
CH,Uri,UR,,,,,,2020-12-06
