country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Geneva,GE,45.0,295.0,,7.0,1.0,2020-07-23
CH,Obwalden,OW,90.0,0.0,,0.0,,2020-07-23
CH,Schaffhausen,SH,105.0,8.0,,6.0,0.0,2020-07-23
CH,Appenzell Ausserrhoden,AR,107.0,3.0,,2.0,1.0,2020-07-23
CH,Uri,UR,115.0,7.0,,1.0,,2020-07-23
CH,Nidwalden,NW,128.0,3.0,,0.0,0.0,2020-07-23
CH,Glarus,GL,138.0,13.0,,1.0,,2020-07-23
CH,Jura,JU,259.0,7.0,,2.0,0.0,2020-07-23
CH,Zug,ZG,270.0,9.0,,1.0,0.0,2020-07-23
CH,Schwyz,SZ,382.0,25.0,,,,2020-07-23
CH,Thurgau,TG,445.0,18.0,,1.0,0.0,2020-07-23
CH,Solothurn,SO,509.0,18.0,,1.0,,2020-07-23
CH,Neuchâtel,NE,770.0,83.0,,2.0,0.0,2020-07-23
CH,Lucerne,LU,832.0,20.0,,5.0,3.0,2020-07-23
CH,Grisons,GR,884.0,50.0,,2.0,0.0,2020-07-23
CH,Basel-Landschaft,BL,945.0,35.0,,0.0,0.0,2020-07-23
CH,St. Gallen,SG,974.0,40.0,,,,2020-07-23
CH,Basel-Stadt,BS,1033.0,51.0,,4.0,2.0,2020-07-23
CH,Fribourg,FR,1312.0,85.0,,2.0,1.0,2020-07-23
CH,Aargau,AG,1510.0,48.0,,9.0,1.0,2020-07-23
CH,Berne,BE,2055.0,97.0,,,,2020-07-23
CH,Valais,VS,2116.0,153.0,,5.0,1.0,2020-07-23
CH,Ticino,TI,3416.0,350.0,,5.0,1.0,2020-07-23
CH,Zürich,ZH,4329.0,135.0,,24.0,,2020-07-23
CH,Vaud,VD,5868.0,424.0,,11.0,5.0,2020-07-23
CH,,,28662.0,1977.0,52434.0,112.0,22.0,2020-07-23
CH,Appenzell Innerrhoden,AI,,,,,,2020-07-23
