country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,25.0,0.0,,,,2020-06-26
CH,Schaffhausen,SH,81.0,7.0,,2.0,0.0,2020-06-26
CH,Obwalden,OW,82.0,0.0,,0.0,,2020-06-26
CH,Uri,UR,94.0,7.0,,0.0,,2020-06-26
CH,Appenzell Ausserrhoden,AR,101.0,3.0,,1.0,0.0,2020-06-26
CH,Nidwalden,NW,124.0,3.0,,0.0,0.0,2020-06-26
CH,Glarus,GL,129.0,13.0,,0.0,,2020-06-26
CH,Jura,JU,211.0,7.0,,1.0,0.0,2020-06-26
CH,Zug,ZG,221.0,9.0,,0.0,0.0,2020-06-26
CH,Schwyz,SZ,320.0,23.0,,,,2020-06-26
CH,Thurgau,TG,391.0,18.0,,2.0,0.0,2020-06-26
CH,Solothurn,SO,453.0,17.0,,,,2020-06-26
CH,Neuchâtel,NE,745.0,83.0,,3.0,0.0,2020-06-26
CH,Lucerne,LU,749.0,20.0,,,,2020-06-26
CH,St. Gallen,SG,831.0,38.0,,,,2020-06-26
CH,Grisons,GR,832.0,50.0,,0.0,0.0,2020-06-26
CH,Basel-Landschaft,BL,854.0,35.0,,0.0,0.0,2020-06-26
CH,Basel-Stadt,BS,985.0,50.0,,1.0,1.0,2020-06-26
CH,Fribourg,FR,1211.0,85.0,,2.0,0.0,2020-06-26
CH,Aargau,AG,1263.0,47.0,,,,2020-06-26
CH,Berne,BE,1928.0,97.0,,1.0,0.0,2020-06-26
CH,Valais,VS,2041.0,153.0,,10.0,1.0,2020-06-26
CH,Ticino,TI,3327.0,350.0,,5.0,0.0,2020-06-26
CH,Zürich,ZH,3733.0,130.0,,7.0,,2020-06-26
CH,Geneva,GE,5418.0,295.0,,7.0,2.0,2020-06-26
CH,Vaud,VD,5548.0,424.0,,13.0,3.0,2020-06-26
CH,,,31697.0,1964.0,37875.0,87.0,12.0,2020-06-26
