country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Obwalden,OW,84.0,0.0,,0.0,,2020-07-07
CH,Schaffhausen,SH,86.0,7.0,,1.0,0.0,2020-07-07
CH,Appenzell Ausserrhoden,AR,104.0,3.0,,1.0,0.0,2020-07-07
CH,Uri,UR,107.0,7.0,,0.0,,2020-07-07
CH,Nidwalden,NW,124.0,3.0,,0.0,0.0,2020-07-07
CH,Glarus,GL,130.0,13.0,,0.0,,2020-07-07
CH,Zug,ZG,240.0,9.0,,2.0,0.0,2020-07-07
CH,Jura,JU,246.0,7.0,,0.0,0.0,2020-07-07
CH,Schwyz,SZ,349.0,23.0,,,,2020-07-07
CH,Thurgau,TG,404.0,18.0,,3.0,1.0,2020-07-07
CH,Solothurn,SO,475.0,17.0,,,,2020-07-07
CH,Neuchâtel,NE,752.0,83.0,,2.0,0.0,2020-07-07
CH,Lucerne,LU,772.0,20.0,,,,2020-07-07
CH,Grisons,GR,841.0,50.0,,0.0,0.0,2020-07-07
CH,Basel-Landschaft,BL,874.0,35.0,,1.0,0.0,2020-07-07
CH,St. Gallen,SG,883.0,39.0,,,,2020-07-07
CH,Basel-Stadt,BS,993.0,50.0,,4.0,1.0,2020-07-07
CH,Fribourg,FR,1255.0,85.0,,4.0,1.0,2020-07-07
CH,Aargau,AG,1353.0,47.0,,,,2020-07-07
CH,Berne,BE,1963.0,97.0,,3.0,1.0,2020-07-07
CH,Valais,VS,2079.0,153.0,,7.0,1.0,2020-07-07
CH,Ticino,TI,3355.0,350.0,,0.0,0.0,2020-07-07
CH,Zürich,ZH,3992.0,131.0,,13.0,,2020-07-07
CH,Geneva,GE,5423.0,295.0,,9.0,2.0,2020-07-07
CH,Vaud,VD,5671.0,424.0,,7.0,2.0,2020-07-07
CH,,,32580.0,1966.0,37875.0,88.0,15.0,2020-07-07
CH,Appenzell Innerrhoden,AI,,,,,,2020-07-07
