country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Nidwalden,NW,133.0,3.0,,0.0,0.0,2020-08-30
CH,Jura,JU,268.0,7.0,,1.0,0.0,2020-08-30
CH,Zug,ZG,344.0,9.0,,3.0,,2020-08-30
CH,Schwyz,SZ,485.0,25.0,,,,2020-08-30
CH,Thurgau,TG,579.0,19.0,,3.0,1.0,2020-08-30
CH,Neuchâtel,NE,875.0,,,1.0,0.0,2020-08-30
CH,Grisons,GR,1001.0,50.0,,0.0,0.0,2020-08-30
CH,Basel-Landschaft,BL,1039.0,35.0,,3.0,1.0,2020-08-30
CH,Basel-Stadt,BS,1213.0,54.0,,4.0,1.0,2020-08-30
CH,St. Gallen,SG,1260.0,42.0,,6.0,3.0,2020-08-30
CH,Fribourg,FR,1679.0,85.0,,3.0,1.0,2020-08-30
CH,Aargau,AG,2101.0,52.0,,,,2020-08-30
CH,Valais,VS,2369.0,155.0,,3.0,0.0,2020-08-30
CH,Berne,BE,2529.0,99.0,,,,2020-08-30
CH,Zürich,ZH,6047.0,142.0,,21.0,,2020-08-30
CH,Geneva,GE,6944.0,297.0,,18.0,0.0,2020-08-30
CH,Vaud,VD,7149.0,432.0,,16.0,5.0,2020-08-30
CH,,,42005.0,2010.0,67515.0,109.0,17.0,2020-08-30
CH,Appenzell Innerrhoden,AI,,,,,,2020-08-30
CH,Appenzell Ausserrhoden,AR,,,,,,2020-08-30
CH,Glarus,GL,,,,,,2020-08-30
CH,Lucerne,LU,,,,,,2020-08-30
CH,Obwalden,OW,,,,,,2020-08-30
CH,Schaffhausen,SH,,,,,,2020-08-30
CH,Solothurn,SO,,,,,,2020-08-30
CH,Ticino,TI,,,,,,2020-08-30
CH,Uri,UR,,,,,,2020-08-30
