country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,43.0,0.0,,,,2020-10-05
CH,Obwalden,OW,127.0,0.0,,0.0,,2020-10-05
CH,Uri,UR,151.0,7.0,,0.0,,2020-10-05
CH,Nidwalden,NW,161.0,4.0,,1.0,0.0,2020-10-05
CH,Glarus,GL,190.0,13.0,,0.0,,2020-10-05
CH,Appenzell Ausserrhoden,AR,197.0,3.0,,3.0,0.0,2020-10-05
CH,Zug,ZG,485.0,9.0,,2.0,,2020-10-05
CH,Schwyz,SZ,642.0,25.0,,,,2020-10-05
CH,Thurgau,TG,771.0,19.0,,4.0,2.0,2020-10-05
CH,Solothurn,SO,916.0,18.0,,4.0,,2020-10-05
CH,Basel-Landschaft,BL,1210.0,37.0,,0.0,0.0,2020-10-05
CH,Lucerne,LU,1279.0,24.0,,6.0,1.0,2020-10-05
CH,Basel-Stadt,BS,1350.0,54.0,,1.0,1.0,2020-10-05
CH,St. Gallen,SG,1807.0,41.0,,9.0,3.0,2020-10-05
CH,Fribourg,FR,2531.0,102.0,,10.0,1.0,2020-10-05
CH,Valais,VS,2810.0,156.0,,10.0,1.0,2020-10-05
CH,Ticino,TI,3682.0,350.0,,4.0,0.0,2020-10-05
CH,Berne,BE,3759.0,104.0,,30.0,6.0,2020-10-05
CH,Zürich,ZH,8569.0,147.0,,31.0,,2020-10-05
CH,,,56483.0,2078.0,72603.0,202.0,26.0,2020-10-05
CH,Aargau,AG,,,,,,2020-10-05
CH,Geneva,GE,,,,39.0,4.0,2020-10-05
CH,Grisons,GR,,,,,,2020-10-05
CH,Jura,JU,,,,,,2020-10-05
CH,Neuchâtel,NE,,,,,,2020-10-05
CH,Schaffhausen,SH,,,,,,2020-10-05
CH,Vaud,VD,,,,,,2020-10-05
