country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,25.0,0.0,,,,2020-07-29
CH,Obwalden,OW,91.0,0.0,,0.0,,2020-07-29
CH,Appenzell Ausserrhoden,AR,108.0,3.0,,0.0,0.0,2020-07-29
CH,Schaffhausen,SH,115.0,8.0,,4.0,1.0,2020-07-29
CH,Uri,UR,116.0,7.0,,1.0,,2020-07-29
CH,Nidwalden,NW,128.0,3.0,,0.0,0.0,2020-07-29
CH,Glarus,GL,138.0,13.0,,1.0,,2020-07-29
CH,Jura,JU,260.0,7.0,,1.0,0.0,2020-07-29
CH,Zug,ZG,279.0,9.0,,0.0,0.0,2020-07-29
CH,Schwyz,SZ,394.0,25.0,,,,2020-07-29
CH,Thurgau,TG,461.0,19.0,,0.0,0.0,2020-07-29
CH,Solothurn,SO,522.0,18.0,,2.0,,2020-07-29
CH,Neuchâtel,NE,778.0,83.0,,0.0,0.0,2020-07-29
CH,Lucerne,LU,854.0,20.0,,8.0,3.0,2020-07-29
CH,Grisons,GR,917.0,50.0,,1.0,0.0,2020-07-29
CH,Basel-Landschaft,BL,955.0,35.0,,3.0,1.0,2020-07-29
CH,St. Gallen,SG,998.0,40.0,,,,2020-07-29
CH,Basel-Stadt,BS,1043.0,52.0,,4.0,0.0,2020-07-29
CH,Fribourg,FR,1332.0,85.0,,1.0,1.0,2020-07-29
CH,Aargau,AG,1564.0,49.0,,10.0,3.0,2020-07-29
CH,Berne,BE,2094.0,97.0,,12.0,2.0,2020-07-29
CH,Valais,VS,2136.0,153.0,,5.0,1.0,2020-07-29
CH,Ticino,TI,3428.0,350.0,,2.0,0.0,2020-07-29
CH,Zürich,ZH,4462.0,136.0,,27.0,,2020-07-29
CH,Geneva,GE,5918.0,295.0,,13.0,1.0,2020-07-29
CH,Vaud,VD,5990.0,424.0,,14.0,5.0,2020-07-29
CH,,,35106.0,1981.0,55021.0,123.0,21.0,2020-07-29
