country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,25.0,0.0,,,,2020-09-06
CH,Uri,UR,137.0,7.0,,0.0,,2020-09-06
CH,Nidwalden,NW,138.0,3.0,,1.0,1.0,2020-09-06
CH,Jura,JU,277.0,7.0,,5.0,0.0,2020-09-06
CH,Zug,ZG,371.0,9.0,,2.0,,2020-09-06
CH,Schwyz,SZ,500.0,25.0,,,,2020-09-06
CH,Thurgau,TG,592.0,19.0,,4.0,2.0,2020-09-06
CH,Neuchâtel,NE,915.0,85.0,,1.0,0.0,2020-09-06
CH,Grisons,GR,1022.0,50.0,,1.0,0.0,2020-09-06
CH,Basel-Landschaft,BL,1104.0,35.0,,0.0,0.0,2020-09-06
CH,Basel-Stadt,BS,1241.0,54.0,,5.0,2.0,2020-09-06
CH,St. Gallen,SG,1310.0,41.0,,8.0,1.0,2020-09-06
CH,Fribourg,FR,1874.0,87.0,,5.0,1.0,2020-09-06
CH,Aargau,AG,2225.0,52.0,,,,2020-09-06
CH,Valais,VS,2440.0,155.0,,3.0,0.0,2020-09-06
CH,Berne,BE,2673.0,99.0,,,,2020-09-06
CH,Zürich,ZH,6513.0,142.0,,31.0,,2020-09-06
CH,Geneva,GE,7349.0,301.0,,16.0,,2020-09-06
CH,Vaud,VD,7858.0,436.0,,20.0,4.0,2020-09-06
CH,,,44499.0,2020.0,72603.0,122.0,15.0,2020-09-06
CH,Appenzell Ausserrhoden,AR,,,,,,2020-09-06
CH,Glarus,GL,,,,,,2020-09-06
CH,Lucerne,LU,,,,,,2020-09-06
CH,Obwalden,OW,,,,,,2020-09-06
CH,Schaffhausen,SH,,,,,,2020-09-06
CH,Solothurn,SO,,,,,,2020-09-06
CH,Ticino,TI,,,,,,2020-09-06
