country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,39.0,0.0,,,,2020-09-28
CH,Obwalden,OW,121.0,0.0,,0.0,,2020-09-28
CH,Uri,UR,141.0,7.0,,1.0,,2020-09-28
CH,Appenzell Ausserrhoden,AR,170.0,3.0,,4.0,0.0,2020-09-28
CH,Glarus,GL,180.0,13.0,,1.0,,2020-09-28
CH,Schaffhausen,SH,193.0,8.0,,0.0,0.0,2020-09-28
CH,Jura,JU,318.0,7.0,,3.0,1.0,2020-09-28
CH,Zug,ZG,432.0,9.0,,2.0,,2020-09-28
CH,Schwyz,SZ,570.0,25.0,,,,2020-09-28
CH,Thurgau,TG,717.0,19.0,,3.0,2.0,2020-09-28
CH,Solothurn,SO,861.0,18.0,,6.0,,2020-09-28
CH,Grisons,GR,1081.0,50.0,,3.0,0.0,2020-09-28
CH,Neuchâtel,NE,1099.0,89.0,,2.0,0.0,2020-09-28
CH,Basel-Landschaft,BL,1177.0,37.0,,0.0,0.0,2020-09-28
CH,Lucerne,LU,1218.0,23.0,,8.0,0.0,2020-09-28
CH,Basel-Stadt,BS,1311.0,54.0,,3.0,0.0,2020-09-28
CH,St. Gallen,SG,1622.0,41.0,,6.0,2.0,2020-09-28
CH,Fribourg,FR,2390.0,102.0,,11.0,3.0,2020-09-28
CH,Aargau,AG,2601.0,55.0,,15.0,2.0,2020-09-28
CH,Valais,VS,2698.0,156.0,,8.0,1.0,2020-09-28
CH,Berne,BE,3432.0,101.0,,25.0,2.0,2020-09-28
CH,Ticino,TI,3637.0,350.0,,2.0,0.0,2020-09-28
CH,Zürich,ZH,7802.0,147.0,,34.0,,2020-09-28
CH,Geneva,GE,8316.0,309.0,,26.0,1.0,2020-09-28
CH,Vaud,VD,10296.0,446.0,,34.0,4.0,2020-09-28
CH,,,52567.0,2072.0,72603.0,200.0,19.0,2020-09-28
CH,Nidwalden,NW,,,,,,2020-09-28
