country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,12.0,0.0,,,,2020-03-27
CH,Obwalden,OW,37.0,0.0,,,,2020-03-27
CH,Schaffhausen,SH,37.0,0.0,,10.0,1.0,2020-03-27
CH,Uri,UR,40.0,,,7.0,,2020-03-27
CH,Appenzell Ausserrhoden,AR,44.0,2.0,,,,2020-03-27
CH,Glarus,GL,47.0,0.0,,3.0,,2020-03-27
CH,Nidwalden,NW,54.0,,,3.0,,2020-03-27
CH,Zug,ZG,94.0,0.0,,12.0,5.0,2020-03-27
CH,Jura,JU,110.0,0.0,,25.0,6.0,2020-03-27
CH,Schwyz,SZ,119.0,1.0,,,,2020-03-27
CH,Thurgau,TG,129.0,4.0,,15.0,,2020-03-27
CH,Solothurn,SO,157.0,1.0,,,,2020-03-27
CH,Neuchâtel,NE,316.0,13.0,,45.0,9.0,2020-03-27
CH,Lucerne,LU,316.0,3.0,,,,2020-03-27
CH,Fribourg,FR,367.0,14.0,,50.0,8.0,2020-03-27
CH,St. Gallen,SG,386.0,2.0,,,,2020-03-27
CH,Aargau,AG,407.0,5.0,,50.0,12.0,2020-03-27
CH,Grisons,GR,474.0,9.0,,58.0,11.0,2020-03-27
CH,Basel-Landschaft,BL,478.0,5.0,,79.0,11.0,2020-03-27
CH,Basel-Stadt,BS,530.0,13.0,,79.0,11.0,2020-03-27
CH,Berne,BE,718.0,8.0,,,,2020-03-27
CH,Valais,VS,952.0,21.0,,138.0,20.0,2020-03-27
CH,Zürich,ZH,1616.0,15.0,,171.0,,2020-03-27
CH,Ticino,TI,1688.0,76.0,,386.0,61.0,2020-03-27
CH,Geneva,GE,2321.0,31.0,9971.0,313.0,54.0,2020-03-27
CH,Vaud,VD,3179.0,54.0,,396.0,64.0,2020-03-27
CH,,,14628.0,277.0,10613.0,1851.0,273.0,2020-03-27
