country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,487.0,10.0,,,,2020-11-18
CH,Obwalden,OW,756.0,11.0,,12.0,,2020-11-18
CH,Uri,UR,774.0,9.0,,4.0,,2020-11-18
CH,Nidwalden,NW,807.0,8.0,,5.0,2.0,2020-11-18
CH,Glarus,GL,814.0,17.0,,8.0,2.0,2020-11-18
CH,Appenzell Ausserrhoden,AR,1292.0,18.0,,15.0,2.0,2020-11-18
CH,Schaffhausen,SH,1375.0,20.0,,13.0,3.0,2020-11-18
CH,Zug,ZG,2766.0,23.0,,28.0,2.0,2020-11-18
CH,Jura,JU,3397.0,70.0,,37.0,7.0,2020-11-18
CH,Grisons,GR,4080.0,77.0,,46.0,10.0,2020-11-18
CH,Basel-Stadt,BS,4290.0,59.0,,128.0,27.0,2020-11-18
CH,Schwyz,SZ,4415.0,87.0,,,,2020-11-18
CH,Solothurn,SO,4888.0,52.0,,59.0,14.0,2020-11-18
CH,Basel-Landschaft,BL,5023.0,54.0,,69.0,6.0,2020-11-18
CH,Thurgau,TG,5512.0,84.0,,56.0,16.0,2020-11-18
CH,Lucerne,LU,8686.0,69.0,,81.0,,2020-11-18
CH,Neuchâtel,NE,8798.0,180.0,,116.0,19.0,2020-11-18
CH,Ticino,TI,13119.0,452.0,,340.0,36.0,2020-11-18
CH,Aargau,AG,13633.0,142.0,,134.0,37.0,2020-11-18
CH,St. Gallen,SG,14382.0,190.0,,140.0,29.0,2020-11-18
CH,Fribourg,FR,18757.0,292.0,,163.0,26.0,2020-11-18
CH,Valais,VS,20938.0,432.0,,226.0,34.0,2020-11-18
CH,Berne,BE,24009.0,285.0,,331.0,68.0,2020-11-18
CH,Geneva,GE,34160.0,494.0,,541.0,27.0,2020-11-18
CH,Zürich,ZH,37285.0,318.0,,323.0,69.0,2020-11-18
CH,Vaud,VD,44391.0,525.0,,538.0,104.0,2020-11-18
CH,,,278834.0,3978.0,236291.0,3428.0,555.0,2020-11-18
