country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Nidwalden,NW,921.0,10.0,,5.0,3.0,2020-11-29
CH,Obwalden,OW,984.0,19.0,,9.0,,2020-11-29
CH,Zug,ZG,3329.0,31.0,,17.0,5.0,2020-11-29
CH,Jura,JU,3738.0,87.0,,22.0,5.0,2020-11-29
CH,Schwyz,SZ,5004.0,94.0,,,,2020-11-29
CH,Grisons,GR,5098.0,97.0,,33.0,8.0,2020-11-29
CH,Basel-Stadt,BS,5368.0,76.0,,122.0,21.0,2020-11-29
CH,Basel-Landschaft,BL,6513.0,69.0,,55.0,10.0,2020-11-29
CH,Thurgau,TG,6729.0,103.0,,56.0,20.0,2020-11-29
CH,Neuchâtel,NE,9656.0,191.0,,109.0,12.0,2020-11-29
CH,Lucerne,LU,10387.0,95.0,,,,2020-11-29
CH,Ticino,TI,15667.0,538.0,,304.0,43.0,2020-11-29
CH,Aargau,AG,17006.0,197.0,,,,2020-11-29
CH,St. Gallen,SG,17241.0,250.0,,128.0,30.0,2020-11-29
CH,Fribourg,FR,20420.0,342.0,,106.0,18.0,2020-11-29
CH,Valais,VS,22473.0,496.0,,152.0,27.0,2020-11-29
CH,Berne,BE,28628.0,379.0,,,,2020-11-29
CH,Geneva,GE,36356.0,541.0,,318.0,19.0,2020-11-29
CH,Zürich,ZH,44400.0,411.0,,320.0,77.0,2020-11-29
CH,Vaud,VD,48416.0,624.0,,409.0,90.0,2020-11-29
CH,,,319966.0,4824.0,237165.0,2789.0,511.0,2020-11-29
CH,Appenzell Innerrhoden,AI,,,,,,2020-11-29
CH,Appenzell Ausserrhoden,AR,,,,,,2020-11-29
CH,Glarus,GL,,,7106.0,-2.0,2.0,2020-11-29
CH,Schaffhausen,SH,,,,,,2020-11-29
CH,Solothurn,SO,,,,,,2020-11-29
CH,Uri,UR,,,,,,2020-11-29
