country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,25.0,0.0,,,,2020-06-16
CH,Schaffhausen,SH,81.0,7.0,,2.0,0.0,2020-06-16
CH,Obwalden,OW,82.0,0.0,,0.0,,2020-06-16
CH,Nidwalden,NW,124.0,3.0,,0.0,0.0,2020-06-16
CH,Glarus,GL,128.0,12.0,,0.0,,2020-06-16
CH,Jura,JU,201.0,7.0,,1.0,0.0,2020-06-16
CH,Zug,ZG,214.0,9.0,,0.0,0.0,2020-06-16
CH,Schwyz,SZ,308.0,23.0,,,,2020-06-16
CH,Thurgau,TG,383.0,18.0,,0.0,0.0,2020-06-16
CH,Solothurn,SO,448.0,17.0,,,,2020-06-16
CH,Neuchâtel,NE,739.0,83.0,,2.0,0.0,2020-06-16
CH,Lucerne,LU,740.0,20.0,,,,2020-06-16
CH,St. Gallen,SG,803.0,,,,,2020-06-16
CH,Grisons,GR,829.0,50.0,,0.0,0.0,2020-06-16
CH,Basel-Landschaft,BL,884.0,35.0,,0.0,0.0,2020-06-16
CH,Basel-Stadt,BS,983.0,50.0,,3.0,2.0,2020-06-16
CH,Fribourg,FR,1181.0,84.0,,4.0,1.0,2020-06-16
CH,Aargau,AG,1230.0,47.0,,1.0,1.0,2020-06-16
CH,Valais,VS,1950.0,153.0,,11.0,2.0,2020-06-16
CH,Ticino,TI,3321.0,350.0,,6.0,0.0,2020-06-16
CH,Zürich,ZH,3656.0,130.0,,8.0,0.0,2020-06-16
CH,Geneva,GE,5372.0,282.0,,4.0,0.0,2020-06-16
CH,Vaud,VD,5498.0,301.0,,20.0,4.0,2020-06-16
CH,,,31300.0,1825.0,37875.0,87.0,14.0,2020-06-16
CH,Appenzell Ausserrhoden,AR,,,,,,2020-06-16
CH,Berne,BE,,97.0,,1.0,0.0,2020-06-16
CH,Uri,UR,,,,,,2020-06-16
