country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,20.0,0.0,,,,2020-04-02
CH,Schaffhausen,SH,47.0,1.0,,18.0,3.0,2020-04-02
CH,Obwalden,OW,51.0,0.0,,6.0,,2020-04-02
CH,Glarus,GL,58.0,2.0,,5.0,,2020-04-02
CH,Uri,UR,60.0,1.0,,4.0,,2020-04-02
CH,Appenzell Ausserrhoden,AR,64.0,3.0,,,,2020-04-02
CH,Nidwalden,NW,76.0,,,9.0,2.0,2020-04-02
CH,Zug,ZG,131.0,1.0,,14.0,5.0,2020-04-02
CH,Jura,JU,144.0,0.0,,29.0,3.0,2020-04-02
CH,Schwyz,SZ,155.0,4.0,,,,2020-04-02
CH,Thurgau,TG,195.0,7.0,,25.0,,2020-04-02
CH,Solothurn,SO,227.0,3.0,,14.0,,2020-04-02
CH,Neuchâtel,NE,430.0,27.0,,61.0,12.0,2020-04-02
CH,Lucerne,LU,430.0,7.0,,66.0,11.0,2020-04-02
CH,St. Gallen,SG,513.0,8.0,,64.0,11.0,2020-04-02
CH,Fribourg,FR,548.0,26.0,,80.0,23.0,2020-04-02
CH,Grisons,GR,622.0,28.0,,60.0,11.0,2020-04-02
CH,Basel-Landschaft,BL,629.0,12.0,,81.0,18.0,2020-04-02
CH,Aargau,AG,631.0,14.0,,96.0,27.0,2020-04-02
CH,Basel-Stadt,BS,714.0,19.0,,115.0,17.0,2020-04-02
CH,Berne,BE,1003.0,23.0,,104.0,24.0,2020-04-02
CH,Valais,VS,1301.0,47.0,,147.0,28.0,2020-04-02
CH,Ticino,TI,2271.0,141.0,,374.0,75.0,2020-04-02
CH,Zürich,ZH,2289.0,39.0,,200.0,,2020-04-02
CH,Geneva,GE,3582.0,84.0,13919.0,424.0,62.0,2020-04-02
CH,Vaud,VD,4052.0,109.0,,405.0,76.0,2020-04-02
CH,,,20243.0,606.0,14561.0,2409.0,408.0,2020-04-02
