country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,436.0,7.0,,9.0,,2020-11-09
CH,Obwalden,OW,588.0,6.0,,11.0,,2020-11-09
CH,Uri,UR,589.0,9.0,,6.0,,2020-11-09
CH,Glarus,GL,661.0,15.0,,21.0,,2020-11-09
CH,Nidwalden,NW,680.0,7.0,,12.0,2.0,2020-11-09
CH,Appenzell Ausserrhoden,AR,1025.0,12.0,,25.0,2.0,2020-11-09
CH,Schaffhausen,SH,1025.0,13.0,,16.0,2.0,2020-11-09
CH,Zug,ZG,2276.0,14.0,,31.0,5.0,2020-11-09
CH,Jura,JU,2968.0,45.0,,72.0,8.0,2020-11-09
CH,Basel-Stadt,BS,3267.0,56.0,,102.0,19.0,2020-11-09
CH,Grisons,GR,3339.0,65.0,,54.0,8.0,2020-11-09
CH,Solothurn,SO,3813.0,30.0,,59.0,12.0,2020-11-09
CH,Basel-Landschaft,BL,3839.0,44.0,,67.0,5.0,2020-11-09
CH,Schwyz,SZ,3958.0,66.0,,,,2020-11-09
CH,Thurgau,TG,4324.0,59.0,,61.0,11.0,2020-11-09
CH,Lucerne,LU,6945.0,51.0,,92.0,15.0,2020-11-09
CH,Neuchâtel,NE,7276.0,130.0,,140.0,19.0,2020-11-09
CH,Ticino,TI,10389.0,401.0,,290.0,23.0,2020-11-09
CH,Aargau,AG,10835.0,101.0,,140.0,31.0,2020-11-09
CH,St. Gallen,SG,11482.0,133.0,,192.0,27.0,2020-11-09
CH,Fribourg,FR,15398.0,219.0,,200.0,25.0,2020-11-09
CH,Valais,VS,18417.0,325.0,,334.0,33.0,2020-11-09
CH,Berne,BE,19581.0,177.0,,398.0,53.0,2020-11-09
CH,Geneva,GE,29513.0,377.0,,631.0,26.0,2020-11-09
CH,Zürich,ZH,30502.0,232.0,,359.0,69.0,2020-11-09
CH,Vaud,VD,37163.0,416.0,,512.0,82.0,2020-11-09
CH,,,230289.0,3010.0,235677.0,3855.0,479.0,2020-11-09
