country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,41.0,0.0,,,,2020-10-01
CH,Obwalden,OW,123.0,0.0,,0.0,,2020-10-01
CH,Uri,UR,143.0,7.0,,0.0,,2020-10-01
CH,Nidwalden,NW,152.0,3.0,,1.0,1.0,2020-10-01
CH,Glarus,GL,186.0,13.0,,0.0,0.0,2020-10-01
CH,Schaffhausen,SH,203.0,8.0,,1.0,0.0,2020-10-01
CH,Jura,JU,326.0,7.0,,7.0,1.0,2020-10-01
CH,Zug,ZG,447.0,9.0,,2.0,0.0,2020-10-01
CH,Schwyz,SZ,593.0,25.0,,,,2020-10-01
CH,Thurgau,TG,737.0,19.0,,4.0,1.0,2020-10-01
CH,Solothurn,SO,885.0,18.0,,4.0,,2020-10-01
CH,Grisons,GR,1103.0,50.0,,3.0,0.0,2020-10-01
CH,Neuchâtel,NE,1149.0,90.0,,2.0,0.0,2020-10-01
CH,Basel-Landschaft,BL,1186.0,37.0,,0.0,0.0,2020-10-01
CH,Lucerne,LU,1244.0,24.0,,6.0,1.0,2020-10-01
CH,Basel-Stadt,BS,1320.0,54.0,,2.0,1.0,2020-10-01
CH,St. Gallen,SG,1722.0,41.0,,8.0,2.0,2020-10-01
CH,Fribourg,FR,2442.0,102.0,,9.0,2.0,2020-10-01
CH,Aargau,AG,2646.0,55.0,,12.0,2.0,2020-10-01
CH,Valais,VS,2703.0,156.0,,36.0,1.0,2020-10-01
CH,Berne,BE,3553.0,103.0,,,,2020-10-01
CH,Ticino,TI,3651.0,350.0,,2.0,0.0,2020-10-01
CH,Zürich,ZH,8093.0,148.0,,28.0,10.0,2020-10-01
CH,Geneva,GE,8509.0,295.0,,38.0,4.0,2020-10-01
CH,Vaud,VD,10592.0,318.0,,48.0,6.0,2020-10-01
CH,,,53928.0,1935.0,72603.0,242.0,33.0,2020-10-01
CH,Appenzell Ausserrhoden,AR,,,,,,2020-10-01
