country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,25.0,0.0,,,,2020-08-14
CH,Obwalden,OW,95.0,0.0,,0.0,,2020-08-14
CH,Appenzell Ausserrhoden,AR,118.0,3.0,,2.0,0.0,2020-08-14
CH,Uri,UR,123.0,7.0,,0.0,,2020-08-14
CH,Nidwalden,NW,131.0,3.0,,0.0,0.0,2020-08-14
CH,Glarus,GL,150.0,13.0,,0.0,,2020-08-14
CH,Schaffhausen,SH,151.0,8.0,,4.0,2.0,2020-08-14
CH,Jura,JU,262.0,7.0,,1.0,0.0,2020-08-14
CH,Zug,ZG,312.0,9.0,,0.0,0.0,2020-08-14
CH,Schwyz,SZ,432.0,25.0,,,,2020-08-14
CH,Thurgau,TG,524.0,19.0,,4.0,2.0,2020-08-14
CH,Solothurn,SO,598.0,18.0,,0.0,,2020-08-14
CH,Neuchâtel,NE,821.0,84.0,,0.0,0.0,2020-08-14
CH,Grisons,GR,950.0,50.0,,0.0,0.0,2020-08-14
CH,Lucerne,LU,970.0,21.0,,10.0,4.0,2020-08-14
CH,Basel-Landschaft,BL,1000.0,35.0,,1.0,1.0,2020-08-14
CH,Basel-Stadt,BS,1115.0,53.0,,5.0,0.0,2020-08-14
CH,St. Gallen,SG,1120.0,40.0,,7.0,0.0,2020-08-14
CH,Fribourg,FR,1408.0,85.0,,2.0,1.0,2020-08-14
CH,Aargau,AG,1785.0,50.0,,10.0,4.0,2020-08-14
CH,Valais,VS,2230.0,154.0,,6.0,1.0,2020-08-14
CH,Berne,BE,2280.0,98.0,,,1.0,2020-08-14
CH,Ticino,TI,3466.0,350.0,,1.0,0.0,2020-08-14
CH,Zürich,ZH,5033.0,139.0,,26.0,,2020-08-14
CH,Vaud,VD,6321.0,426.0,,10.0,4.0,2020-08-14
CH,Geneva,GE,6490.0,296.0,,12.0,2.0,2020-08-14
CH,,,37910.0,1993.0,61887.0,113.0,22.0,2020-08-14
