country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,212.0,0.0,,,,2020-10-23
CH,Obwalden,OW,282.0,5.0,,2.0,,2020-10-23
CH,Uri,UR,282.0,7.0,,2.0,,2020-10-23
CH,Glarus,GL,329.0,14.0,,2.0,0.0,2020-10-23
CH,Nidwalden,NW,335.0,4.0,,6.0,0.0,2020-10-23
CH,Schaffhausen,SH,395.0,8.0,,6.0,2.0,2020-10-23
CH,Appenzell Ausserrhoden,AR,482.0,4.0,,19.0,2.0,2020-10-23
CH,Jura,JU,1153.0,18.0,,62.0,2.0,2020-10-23
CH,Zug,ZG,1212.0,10.0,,16.0,2.0,2020-10-23
CH,Solothurn,SO,1596.0,18.0,,11.0,,2020-10-23
CH,Grisons,GR,1779.0,50.0,,14.0,3.0,2020-10-23
CH,Basel-Stadt,BS,1878.0,54.0,,23.0,4.0,2020-10-23
CH,Thurgau,TG,1890.0,22.0,,22.0,8.0,2020-10-23
CH,Basel-Landschaft,BL,1942.0,39.0,,19.0,4.0,2020-10-23
CH,Schwyz,SZ,2066.0,41.0,,,,2020-10-23
CH,Lucerne,LU,2854.0,25.0,,37.0,5.0,2020-10-23
CH,Neuchâtel,NE,3040.0,96.0,,57.0,7.0,2020-10-23
CH,Aargau,AG,4996.0,59.0,,50.0,8.0,2020-10-23
CH,St. Gallen,SG,5130.0,,,,,2020-10-23
CH,Ticino,TI,5327.0,353.0,,58.0,7.0,2020-10-23
CH,Fribourg,FR,5537.0,112.0,,61.0,7.0,2020-10-23
CH,Berne,BE,8307.0,107.0,,153.0,15.0,2020-10-23
CH,Valais,VS,8521.0,193.0,,128.0,7.0,2020-10-23
CH,Geneva,GE,14642.0,320.0,,228.0,9.0,2020-10-23
CH,Zürich,ZH,15475.0,159.0,,112.0,,2020-10-23
CH,Vaud,VD,18362.0,331.0,,200.0,21.0,2020-10-23
CH,,,108024.0,2094.0,105030.0,1400.0,124.0,2020-10-23
