country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Nidwalden,NW,131.0,3.0,,0.0,0.0,2020-08-16
CH,Jura,JU,257.0,7.0,,1.0,0.0,2020-08-16
CH,Zug,ZG,312.0,9.0,,0.0,0.0,2020-08-16
CH,Schwyz,SZ,436.0,25.0,,,,2020-08-16
CH,Thurgau,TG,529.0,19.0,,4.0,2.0,2020-08-16
CH,Neuchâtel,NE,823.0,84.0,,0.0,0.0,2020-08-16
CH,Grisons,GR,952.0,50.0,,0.0,0.0,2020-08-16
CH,Lucerne,LU,960.0,21.0,,,,2020-08-16
CH,Basel-Landschaft,BL,1012.0,35.0,,1.0,1.0,2020-08-16
CH,St. Gallen,SG,1129.0,40.0,,,,2020-08-16
CH,Basel-Stadt,BS,1140.0,53.0,,8.0,0.0,2020-08-16
CH,Fribourg,FR,1423.0,85.0,,3.0,1.0,2020-08-16
CH,Aargau,AG,1815.0,50.0,,,,2020-08-16
CH,Valais,VS,2199.0,154.0,,10.0,1.0,2020-08-16
CH,Berne,BE,2309.0,98.0,,,,2020-08-16
CH,Zürich,ZH,5120.0,139.0,,29.0,7.0,2020-08-16
CH,Vaud,VD,6368.0,305.0,,13.0,4.0,2020-08-16
CH,Geneva,GE,6538.0,284.0,63642.0,12.0,2.0,2020-08-16
CH,,,38179.0,1860.0,64284.0,127.0,29.0,2020-08-16
CH,Appenzell Innerrhoden,AI,,,,,,2020-08-16
CH,Appenzell Ausserrhoden,AR,,,,,,2020-08-16
CH,Glarus,GL,,,,,,2020-08-16
CH,Obwalden,OW,,,,,,2020-08-16
CH,Schaffhausen,SH,,,,,,2020-08-16
CH,Solothurn,SO,,,,,,2020-08-16
CH,Ticino,TI,,,,,,2020-08-16
CH,Uri,UR,,,,,,2020-08-16
