country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Obwalden,OW,108.0,0.0,,0.0,,2020-09-15
CH,Nidwalden,NW,139.0,3.0,,1.0,1.0,2020-09-15
CH,Uri,UR,139.0,7.0,,0.0,,2020-09-15
CH,Glarus,GL,168.0,13.0,,0.0,0.0,2020-09-15
CH,Schaffhausen,SH,177.0,8.0,,0.0,0.0,2020-09-15
CH,Jura,JU,286.0,7.0,,4.0,0.0,2020-09-15
CH,Zug,ZG,408.0,9.0,,1.0,0.0,2020-09-15
CH,Schwyz,SZ,536.0,25.0,,,,2020-09-15
CH,Thurgau,TG,662.0,19.0,,3.0,2.0,2020-09-15
CH,Solothurn,SO,759.0,18.0,,2.0,,2020-09-15
CH,Neuchâtel,NE,1000.0,86.0,,2.0,0.0,2020-09-15
CH,Grisons,GR,1053.0,50.0,,1.0,0.0,2020-09-15
CH,Lucerne,LU,1135.0,23.0,,5.0,0.0,2020-09-15
CH,Basel-Landschaft,BL,1145.0,36.0,,3.0,0.0,2020-09-15
CH,Basel-Stadt,BS,1278.0,54.0,,4.0,1.0,2020-09-15
CH,St. Gallen,SG,1455.0,41.0,,9.0,1.0,2020-09-15
CH,Fribourg,FR,2149.0,88.0,,20.0,2.0,2020-09-15
CH,Aargau,AG,2399.0,53.0,,13.0,2.0,2020-09-15
CH,Valais,VS,2486.0,156.0,,8.0,0.0,2020-09-15
CH,Berne,BE,2893.0,99.0,,,,2020-09-15
CH,Ticino,TI,3590.0,350.0,,1.0,0.0,2020-09-15
CH,Zürich,ZH,7078.0,145.0,,28.0,,2020-09-15
CH,Geneva,GE,7729.0,300.0,,21.0,2.0,2020-09-15
CH,Vaud,VD,9084.0,310.0,,34.0,3.0,2020-09-15
CH,,,48034.0,1903.0,72603.0,170.0,16.0,2020-09-15
CH,Appenzell Innerrhoden,AI,,,,,,2020-09-15
CH,Appenzell Ausserrhoden,AR,,,,,,2020-09-15
