country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,446.0,7.0,,,,2020-11-10
CH,Obwalden,OW,593.0,6.0,,13.0,,2020-11-10
CH,Uri,UR,599.0,9.0,,6.0,,2020-11-10
CH,Glarus,GL,677.0,15.0,,17.0,4.0,2020-11-10
CH,Nidwalden,NW,707.0,7.0,,9.0,3.0,2020-11-10
CH,Appenzell Ausserrhoden,AR,1047.0,12.0,,23.0,2.0,2020-11-10
CH,Schaffhausen,SH,1056.0,13.0,,15.0,2.0,2020-11-10
CH,Zug,ZG,2313.0,15.0,,24.0,5.0,2020-11-10
CH,Jura,JU,3023.0,52.0,,57.0,8.0,2020-11-10
CH,Basel-Stadt,BS,3363.0,56.0,,95.0,24.0,2020-11-10
CH,Grisons,GR,3444.0,65.0,,51.0,6.0,2020-11-10
CH,Solothurn,SO,3902.0,35.0,,49.0,11.0,2020-11-10
CH,Schwyz,SZ,3982.0,68.0,,,,2020-11-10
CH,Basel-Landschaft,BL,3987.0,45.0,,68.0,5.0,2020-11-10
CH,Thurgau,TG,4532.0,67.0,,51.0,13.0,2020-11-10
CH,Lucerne,LU,7189.0,52.0,,91.0,,2020-11-10
CH,Neuchâtel,NE,7559.0,132.0,,132.0,20.0,2020-11-10
CH,Ticino,TI,10712.0,407.0,,278.0,25.0,2020-11-10
CH,Aargau,AG,11294.0,108.0,,115.0,32.0,2020-11-10
CH,St. Gallen,SG,11900.0,145.0,,158.0,30.0,2020-11-10
CH,Fribourg,FR,15968.0,226.0,,188.0,24.0,2020-11-10
CH,Valais,VS,18853.0,340.0,,296.0,36.0,2020-11-10
CH,Berne,BE,20025.0,193.0,,365.0,62.0,2020-11-10
CH,Geneva,GE,30401.0,395.0,,609.0,29.0,2020-11-10
CH,Zürich,ZH,31187.0,244.0,,315.0,65.0,2020-11-10
CH,Vaud,VD,38539.0,432.0,,469.0,90.0,2020-11-10
CH,,,237298.0,3146.0,235677.0,3509.0,511.0,2020-11-10
