country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,321.0,2.0,,,,2020-10-30
CH,Obwalden,OW,414.0,5.0,,8.0,,2020-10-30
CH,Uri,UR,423.0,8.0,,5.0,,2020-10-30
CH,Glarus,GL,451.0,14.0,,9.0,1.0,2020-10-30
CH,Nidwalden,NW,462.0,4.0,,7.0,2.0,2020-10-30
CH,Schaffhausen,SH,656.0,8.0,,15.0,3.0,2020-10-30
CH,Appenzell Ausserrhoden,AR,732.0,8.0,,21.0,1.0,2020-10-30
CH,Zug,ZG,1674.0,10.0,,32.0,3.0,2020-10-30
CH,Jura,JU,1863.0,32.0,,83.0,5.0,2020-10-30
CH,Solothurn,SO,2410.0,19.0,,37.0,,2020-10-30
CH,Grisons,GR,2440.0,52.0,,33.0,5.0,2020-10-30
CH,Basel-Stadt,BS,2488.0,54.0,,47.0,13.0,2020-10-30
CH,Basel-Landschaft,BL,2646.0,40.0,,30.0,4.0,2020-10-30
CH,Schwyz,SZ,2993.0,50.0,,,,2020-10-30
CH,Thurgau,TG,3018.0,29.0,,35.0,6.0,2020-10-30
CH,Lucerne,LU,4561.0,33.0,,65.0,11.0,2020-10-30
CH,Neuchâtel,NE,4860.0,104.0,,91.0,14.0,2020-10-30
CH,Ticino,TI,7256.0,363.0,,139.0,11.0,2020-10-30
CH,Aargau,AG,7421.0,72.0,,83.0,16.0,2020-10-30
CH,St. Gallen,SG,7957.0,,,,,2020-10-30
CH,Fribourg,FR,9231.0,133.0,,133.0,16.0,2020-10-30
CH,Berne,BE,12798.0,123.0,,253.0,33.0,2020-10-30
CH,Valais,VS,13550.0,229.0,,215.0,18.0,2020-10-30
CH,Geneva,GE,21197.0,328.0,,458.0,17.0,2020-10-30
CH,Zürich,ZH,21848.0,186.0,,239.0,31.0,2020-10-30
CH,Vaud,VD,25809.0,348.0,,350.0,50.0,2020-10-30
CH,,,159479.0,2317.0,188589.0,2554.0,278.0,2020-10-30
