country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Obwalden,OW,1257.0,26.0,,5.0,,2020-12-20
CH,Nidwalden,NW,1266.0,12.0,,4.0,4.0,2020-12-20
CH,Jura,JU,4205.0,103.0,,26.0,2.0,2020-12-20
CH,Zug,ZG,4393.0,59.0,,21.0,4.0,2020-12-20
CH,Schwyz,SZ,6717.0,124.0,,,,2020-12-20
CH,Grisons,GR,7254.0,129.0,,34.0,5.0,2020-12-20
CH,Basel-Stadt,BS,7353.0,125.0,,135.0,20.0,2020-12-20
CH,Basel-Landschaft,BL,9603.0,134.0,,64.0,5.0,2020-12-20
CH,Thurgau,TG,10386.0,165.0,,69.0,17.0,2020-12-20
CH,Neuchâtel,NE,10950.0,297.0,,46.0,6.0,2020-12-20
CH,Lucerne,LU,14735.0,184.0,,,,2020-12-20
CH,Ticino,TI,20780.0,694.0,,304.0,43.0,2020-12-20
CH,Fribourg,FR,22499.0,396.0,,47.0,11.0,2020-12-20
CH,St. Gallen,SG,24575.0,436.0,,158.0,26.0,2020-12-20
CH,Aargau,AG,24895.0,328.0,,,,2020-12-20
CH,Berne,BE,38538.0,564.0,,,,2020-12-20
CH,Vaud,VD,54053.0,758.0,,285.0,55.0,2020-12-20
CH,Zürich,ZH,61218.0,708.0,,424.0,96.0,2020-12-20
CH,,,405188.0,6742.0,268883.0,2507.0,442.0,2020-12-20
CH,Appenzell Innerrhoden,AI,,,,,,2020-12-20
CH,Appenzell Ausserrhoden,AR,,,,,,2020-12-20
CH,Geneva,GE,,,,-12.0,12.0,2020-12-20
CH,Glarus,GL,,,,,,2020-12-20
CH,Schaffhausen,SH,,,,,,2020-12-20
CH,Solothurn,SO,,,,,,2020-12-20
CH,Uri,UR,,,,,,2020-12-20
CH,Valais,VS,,,,,,2020-12-20
