country,nuts_3,nuts_3_code,cases,deaths,tests,hospitalized,intensive_care,datetime
CH,Appenzell Innerrhoden,AI,24.0,0.0,,,,2020-04-21
CH,Schaffhausen,SH,63.0,2.0,,10.0,2.0,2020-04-21
CH,Obwalden,OW,67.0,0.0,,0.0,,2020-04-21
CH,Uri,UR,78.0,5.0,,2.0,,2020-04-21
CH,Appenzell Ausserrhoden,AR,86.0,3.0,,,,2020-04-21
CH,Nidwalden,NW,108.0,3.0,,4.0,1.0,2020-04-21
CH,Glarus,GL,115.0,6.0,,3.0,,2020-04-21
CH,Zug,ZG,176.0,8.0,,9.0,4.0,2020-04-21
CH,Jura,JU,190.0,6.0,,12.0,4.0,2020-04-21
CH,Schwyz,SZ,276.0,16.0,,,,2020-04-21
CH,Thurgau,TG,340.0,13.0,,19.0,12.0,2020-04-21
CH,Solothurn,SO,359.0,11.0,,19.0,,2020-04-21
CH,Lucerne,LU,643.0,15.0,,35.0,5.0,2020-04-21
CH,Neuchâtel,NE,648.0,70.0,,37.0,7.0,2020-04-21
CH,St. Gallen,SG,738.0,29.0,,48.0,8.0,2020-04-21
CH,Grisons,GR,787.0,43.0,,27.0,6.0,2020-04-21
CH,Basel-Landschaft,BL,842.0,26.0,,33.0,3.0,2020-04-21
CH,Basel-Stadt,BS,928.0,44.0,,54.0,9.0,2020-04-21
CH,Fribourg,FR,994.0,74.0,,60.0,8.0,2020-04-21
CH,Aargau,AG,1026.0,34.0,,43.0,20.0,2020-04-21
CH,Berne,BE,1622.0,77.0,,66.0,17.0,2020-04-21
CH,Valais,VS,1773.0,115.0,,74.0,14.0,2020-04-21
CH,Ticino,TI,3065.0,291.0,,236.0,54.0,2020-04-21
CH,Zürich,ZH,3259.0,109.0,,110.0,,2020-04-21
CH,Geneva,GE,5037.0,234.0,22742.0,304.0,32.0,2020-04-21
CH,Vaud,VD,5123.0,251.0,,207.0,46.0,2020-04-21
CH,,,28367.0,1485.0,23384.0,1420.0,252.0,2020-04-21
